Trip_ID,Trip_Distance,Type_of_Cab,Customer_Since_Months,Life_Style_Index,Confidence_Life_Style_Index,Destination_Type,Customer_Rating,Cancellation_Last_1Month,Var2,Var3,Gender,Surge_Pricing_Type
T0005857436,61.73,2,10.0,2.71126,2,0,1.9275,0,48,70,1,2
T0005857438,24.07,0,4.0,2.91603,2,2,2.725,1,55,83,0,1
T0005857439,31.28,4,2.0,2.79805,1,8,3.24875,2,55,83,0,3
T0005857443,23.58,1,4.0,2.350658749999999,1,2,4.5825,0,47,66,1,3
T0005857444,23.58,0,4.0,2.65844,0,4,4.15375,1,55,80,1,1
T0005857446,37.83,1,2.0,2.92627,2,0,4.43,0,47,66,1,2
T0005857447,50.85,3,10.0,2.79805,1,0,1.1524999999999999,0,51,74,1,3
T0005857448,23.58,1,8.0,2.67636,2,0,2.80375,1,48,66,0,3
T0005857449,23.58,4,10.0,2.88801,0,3,1.71875,2,48,66,0,3
T0005857450,23.58,3,5.0,2.79805,1,0,2.0275,1,47,71,1,3
T0005857451,61.73,0,10.0,3.01293,1,1,1.825,2,55,80,1,3
T0005857453,27.02,2,2.0,2.75799,2,1,3.945,2,49,67,0,3
T0005857454,31.88,3,4.0,2.67108,2,7,2.8275,1,55,80,1,3
T0005857456,23.58,1,2.0,2.70485,0,3,2.10125,0,55,83,1,1
T0005857460,54.83,0,10.0,2.79805,1,0,4.28375,0,51,69,0,1
T0005857463,37.08,0,7.0,2.6487,1,0,3.57375,1,49,71,1,1
T0005857464,61.73,0,10.0,2.6782,1,1,3.09375,1,49,71,0,1
T0005857466,61.73,2,10.0,3.16074,2,0,4.215,2,49,71,1,2
T0005857467,33.11,3,10.0,2.95817,0,1,2.85625,2,51,67,1,2
T0005857468,38.77,2,8.0,2.66955,2,1,2.85875,0,49,66,1,3
T0005857469,34.95,4,8.0,2.70047,1,0,4.175,2,48,66,1,3
T0005857470,46.6,1,2.0,2.83417,1,0,4.1425,0,51,68,1,2
T0005857471,29.42,1,10.0,2.79805,1,0,3.31625,1,47,66,1,3
T0005857472,23.58,1,10.0,2.88861,2,0,1.6775,1,55,79,1,2
T0005857473,23.58,0,2.0,2.79805,1,2,4.5825,1,47,66,1,2
T0005857474,61.73,1,9.0,2.74108,1,6,3.3975,0,48,66,1,2
T0005857476,26.01,1,6.0,2.41111,1,1,3.5,0,47,66,1,2
T0005857477,27.81,1,4.0,2.79805,1,5,4.43,1,49,79,0,3
T0005857480,61.73,1,10.0,2.69747,1,2,4.19625,0,47,77,1,2
T0005857484,23.58,1,10.0,2.90498,0,1,2.62,0,50,75,1,2
T0005857486,30.53,3,7.0,2.79805,1,0,4.2425,1,47,66,1,3
T0005857487,55.32,0,10.0,2.78272,1,1,2.84375,0,49,66,1,1
T0005857488,60.04,1,10.0,2.79805,1,0,2.985,0,49,78,1,2
T0005857489,23.58,3,8.0,2.4132,1,1,1.1524999999999999,2,54,83,1,3
T0005857490,45.5,0,2.0,2.78325,0,1,3.88625,0,47,66,0,1
T0005857494,27.46,2,2.0,2.49857,1,0,3.18125,1,49,70,0,3
T0005857495,61.5,1,10.0,2.87136,2,1,4.1625,0,55,83,1,2
T0005857497,30.6,1,2.0,2.79805,1,1,2.50625,2,55,83,0,2
T0005857498,29.92,0,10.0,2.79805,1,1,1.1525,0,50,79,0,2
T0005857499,61.73,1,8.0,2.79805,1,0,1.1524999999999999,0,52,73,1,2
T0005857500,47.71,1,10.0,2.89908,0,0,4.19375,0,52,78,1,2
T0005857502,61.73,2,10.0,2.79505,1,0,2.145,0,55,83,1,3
T0005857503,54.3,4,10.0,2.79805,1,1,1.1524999999999999,2,50,67,1,3
T0005857505,61.73,4,3.0,2.99603,2,2,2.5925,1,49,66,1,3
T0005857506,44.87,2,2.0,2.71187,2,0,2.82375,0,55,83,0,2
T0005857507,23.58,2,6.0,3.00882,0,4,1.93125,0,50,73,1,2
T0005857509,53.54,1,9.0,2.6796,2,0,3.5275,0,52,82,1,3
T0005857510,36.11,1,10.0,3.07484,0,0,3.87625,1,55,75,1,2
T0005857511,37.43,0,10.0,2.79805,1,0,3.33875,0,55,83,1,2
T0005857513,60.37,1,2.0,2.70021,1,1,2.75,0,47,70,1,2
T0005857514,61.73,1,2.0,2.8695,2,3,2.98625,2,51,80,1,2
T0005857515,24.58,1,10.0,2.90205,2,2,2.11125,2,48,82,0,1
T0005857517,61.73,0,5.0,2.95678,0,0,3.61875,0,51,72,1,1
T0005857518,29.26,1,7.0,2.85736,0,0,2.1925,0,48,66,1,2
T0005857519,61.73,1,10.0,3.014,1,0,3.24375,1,55,81,1,3
T0005857520,35.73,2,9.0,2.57372,2,1,1.42125,2,52,66,1,2
T0005857523,61.73,3,2.0,2.84298,1,3,2.95,0,47,72,1,3
T0005857524,56.14,1,5.0,2.96663,1,0,3.9175,0,50,74,1,1
T0005857528,50.91,3,2.0,2.65572,2,0,1.75625,1,50,66,0,3
T0005857530,49.21,1,10.0,2.75277,2,0,2.02625,0,50,75,1,1
T0005857532,56.41,4,3.0,2.70129,2,0,3.065,0,48,66,0,3
T0005857533,61.73,2,10.0,2.848,1,0,3.555,1,47,66,0,3
T0005857534,41.2,1,10.0,2.45918,2,0,3.2725,0,47,67,1,2
T0005857536,23.58,3,2.0,2.79805,1,0,1.21,0,49,83,0,3
T0005857537,61.73,0,2.0,3.2501087500000008,2,0,4.45625,0,52,82,1,1
T0005857540,23.58,2,3.0,2.38285,0,0,1.4375,0,48,72,1,2
T0005857541,60.72,4,2.0,2.79805,1,0,2.30375,0,49,79,0,2
T0005857542,44.13,4,4.0,2.62138,2,1,1.1524999999999999,0,55,73,1,3
T0005857545,23.58,1,10.0,2.81485,2,1,3.33125,0,48,67,0,2
T0005857546,23.58,2,2.0,2.85268,0,1,2.9525,0,54,71,1,2
T0005857549,23.58,2,10.0,2.78507,0,1,3.26875,2,50,67,1,2
T0005857550,51.64,2,6.0,2.65171,1,0,1.68375,1,52,83,0,2
T0005857551,26.03,3,8.0,2.6141,0,0,2.4175,2,47,68,1,3
T0005857554,23.58,4,7.0,2.79805,1,7,2.155,0,50,70,1,3
T0005857555,61.73,2,9.0,2.95037,1,0,4.20625,2,50,71,1,3
T0005857556,53.51,2,3.0,2.90605,1,1,3.3325,0,51,79,1,1
T0005857558,23.58,1,10.0,2.80782,0,0,3.79875,1,51,83,1,3
T0005857560,30.83,3,3.0,2.79805,1,0,2.07125,1,55,83,1,3
T0005857564,23.58,1,9.0,2.79805,1,1,2.16625,1,51,73,0,2
T0005857565,35.58,2,7.0,2.93329,0,0,3.83,0,47,66,1,1
T0005857566,32.04,0,10.0,2.79913,1,0,1.4925,2,55,83,1,1
T0005857567,43.4,1,10.0,2.77942,1,0,3.465,0,54,82,1,1
T0005857568,31.02,0,10.0,2.79805,1,0,1.99625,1,51,66,0,1
T0005857569,61.73,4,4.0,2.79805,1,0,2.94125,0,49,66,0,3
T0005857570,61.73,0,8.0,3.24476,2,0,3.0475,0,54,83,1,1
T0005857571,23.58,3,10.0,2.66076,0,0,4.23,0,47,66,0,2
T0005857572,61.73,1,7.0,3.20655,1,1,3.685,0,55,83,0,1
T0005857574,29.61,2,5.0,2.4275,0,0,1.6775,1,53,76,0,2
T0005857576,23.58,4,9.0,2.57349,1,11,1.1524999999999999,0,55,83,1,3
T0005857579,32.04,0,7.0,2.88295,0,1,1.89875,0,50,83,1,1
T0005857580,53.98,4,4.0,2.79805,1,1,2.4275,0,53,75,1,2
T0005857583,61.73,4,10.0,2.68499,1,1,2.49875,1,47,69,0,2
T0005857585,46.19,4,6.0,3.00108,2,1,1.9225,1,55,83,0,2
T0005857586,35.73,1,2.0,2.61144,0,1,3.72125,0,49,67,1,2
T0005857587,60.59,3,10.0,2.90134,1,0,4.41375,2,47,74,1,3
T0005857588,37.14,1,5.0,2.57571,2,0,2.32375,0,49,66,1,2
T0005857593,61.73,1,10.0,2.79805,1,1,2.8025,1,49,67,1,3
T0005857595,26.06,2,8.0,2.88064,0,1,2.97375,0,55,76,1,2
T0005857597,36.74,1,3.0,2.79805,1,0,1.995,2,55,69,1,3
T0005857599,46.5,2,9.0,2.82804,0,0,2.5825,1,52,67,1,2
T0005857600,61.73,4,10.0,2.7044,1,0,2.36625,0,53,77,1,3
T0005857602,47.3,3,5.0,2.93854,1,10,4.35125,2,49,81,1,3
T0005857603,61.73,4,10.0,2.66768,2,0,1.1524999999999999,2,53,75,1,3
T0005857605,24.42,1,7.0,2.79805,1,0,3.86125,0,47,66,1,2
T0005857606,30.09,4,10.0,3.04293,0,0,3.4925,0,48,66,1,1
T0005857607,27.43,1,10.0,2.45512,1,3,4.31625,2,49,79,1,2
T0005857609,37.54,0,2.0,2.66769,0,0,3.4075,0,47,66,1,1
T0005857610,25.61,1,7.0,2.61472,1,0,1.3425,1,52,68,1,3
T0005857611,23.58,1,5.0,2.63703,2,0,2.94375,1,47,81,1,2
T0005857612,27.24,1,2.0,2.57149,2,0,2.6125,1,55,78,1,2
T0005857613,61.73,3,2.0,2.81731,2,0,3.54625,0,53,76,1,1
T0005857614,23.58,4,8.0,2.59353,2,0,1.34,0,53,82,1,1
T0005857615,57.59,4,6.0,2.77269,1,0,1.8075,1,53,67,1,3
T0005857616,56.72,0,10.0,2.79805,1,0,2.22,0,50,70,0,1
T0005857618,30.14,3,6.0,2.79805,1,7,1.635,2,51,83,0,3
T0005857619,23.58,1,9.0,2.79166,0,3,2.05125,1,55,83,1,2
T0005857623,23.58,0,7.0,2.60583,2,0,1.1524999999999999,1,50,69,0,3
T0005857625,61.73,2,7.0,2.84776,2,1,1.78125,0,53,83,0,3
T0005857626,61.73,3,7.0,2.90396,2,0,3.2575,1,55,83,1,3
T0005857628,47.29,1,3.0,2.79805,1,0,3.48375,1,50,66,0,3
T0005857629,61.73,2,2.0,3.01832,1,0,2.97375,1,50,76,1,2
T0005857630,61.73,1,2.0,2.81584,2,0,2.21,0,51,79,1,2
T0005857634,58.46,3,9.0,2.97708,0,1,2.30375,0,55,83,0,3
T0005857635,23.58,3,5.0,2.65791,0,0,1.79375,0,55,82,0,3
T0005857637,61.73,2,10.0,2.92388,1,2,2.71625,2,54,81,1,3
T0005857639,61.73,2,6.0,2.89878,2,2,2.25125,1,49,68,0,3
T0005857640,23.58,0,6.0,2.65141,1,1,4.38,0,47,66,1,1
T0005857641,61.73,1,8.0,2.90376,1,0,2.79625,0,55,83,1,2
T0005857644,61.73,0,2.0,2.88644,2,0,1.63875,1,55,83,0,1
T0005857645,23.58,1,10.0,2.53619,2,0,2.98125,0,47,66,0,2
T0005857648,46.82,3,8.0,2.72752,2,0,2.3,2,54,69,1,3
T0005857649,61.73,0,10.0,3.01898,2,0,1.94375,1,52,73,1,2
T0005857651,46.26,0,6.0,2.55952,1,1,3.29125,0,47,66,1,1
T0005857652,33.61,3,3.0,2.48859,2,0,3.45,0,47,66,1,3
T0005857655,61.73,1,10.0,2.82353,2,11,3.36625,1,47,66,0,3
T0005857657,46.74,2,2.0,2.82892,0,1,2.915,1,51,66,1,2
T0005857661,23.58,2,10.0,2.9508,0,2,2.79875,0,48,83,1,1
T0005857662,23.58,0,6.0,2.53949,0,0,2.93,2,55,69,0,3
T0005857663,51.5,1,10.0,2.90123,1,0,2.0,0,54,74,1,2
T0005857664,23.58,2,7.0,2.64438,2,4,1.83625,0,47,66,1,2
T0005857666,45.33,2,3.0,2.66562,1,0,3.49375,1,55,74,1,2
T0005857667,45.41,3,2.0,2.69076,2,3,1.1524999999999999,0,55,76,0,3
T0005857668,42.23,2,6.0,2.61304,2,0,1.1524999999999999,0,47,66,1,2
T0005857671,61.73,0,10.0,3.02322,1,0,3.81625,0,49,74,1,1
T0005857673,23.58,0,2.0,2.54099,0,3,2.7325,0,47,66,1,3
T0005857674,54.14,4,8.0,2.6436,2,1,2.85125,1,48,72,0,3
T0005857678,61.73,2,5.0,3.06501,1,11,3.69125,0,47,66,0,3
T0005857680,61.73,0,10.0,3.22913,1,0,2.58875,0,48,71,1,1
T0005857681,31.22,1,2.0,2.79805,1,1,2.6075,2,50,74,1,2
T0005857682,42.27,0,2.0,2.9265,0,0,3.67875,0,48,80,0,1
T0005857683,23.58,1,2.0,2.63316,1,0,3.70625,0,47,66,1,2
T0005857684,45.61,2,5.0,2.77867,0,0,3.34,1,50,82,0,3
T0005857685,23.58,4,10.0,2.81263,0,0,4.5825,1,50,80,0,3
T0005857688,30.79,2,2.0,2.79805,1,1,1.48125,2,54,74,0,2
T0005857690,50.83,1,10.0,2.79805,1,0,2.0475,2,54,83,1,2
T0005857691,54.88,4,2.0,2.66684,1,0,1.1524999999999999,0,55,83,1,3
T0005857694,61.73,1,10.0,2.92572,0,1,2.76625,0,53,81,1,2
T0005857695,30.82,1,6.0,2.8482,1,2,1.92375,2,54,81,1,2
T0005857699,61.73,1,10.0,2.79805,1,0,1.84125,2,55,83,1,3
T0005857700,23.58,0,6.0,2.36728,1,0,1.7625,1,47,66,1,2
T0005857701,23.58,3,6.0,2.350658749999999,1,6,1.84875,0,47,66,1,3
T0005857702,31.76,2,2.0,2.77389,0,0,2.7525,2,55,79,1,2
T0005857703,61.73,1,2.0,2.79805,1,0,2.44375,1,48,68,1,3
T0005857704,23.58,2,6.0,2.71556,1,1,3.0325,1,49,71,1,3
T0005857705,23.58,2,7.0,2.9642,0,7,3.21625,2,51,70,1,2
T0005857706,54.1,2,10.0,2.59181,0,0,2.0575,0,47,72,0,2
T0005857707,23.58,2,10.0,2.64746,1,0,1.99375,1,50,68,1,2
T0005857708,54.84,1,5.0,2.79805,1,0,2.8625,0,55,77,1,2
T0005857710,23.58,4,6.0,2.53381,1,2,3.02375,0,47,66,1,3
T0005857711,31.94,2,8.0,2.81694,1,0,3.5625,0,54,76,1,3
T0005857712,61.73,4,2.0,3.2501087500000008,2,1,4.1275,1,47,83,1,3
T0005857713,29.82,1,6.0,2.95755,2,0,2.265,0,50,74,1,2
T0005857714,35.78,1,4.0,2.8325,0,0,3.80625,0,54,83,1,2
T0005857715,46.42,1,10.0,2.94745,0,1,3.04625,1,55,83,1,2
T0005857718,25.34,3,4.0,2.42377,2,0,3.69625,0,48,66,1,3
T0005857720,30.24,3,6.0,2.7039,2,0,2.02125,0,50,66,1,3
T0005857721,61.45,2,10.0,3.02324,1,0,1.27,0,53,83,1,2
T0005857722,61.73,0,10.0,2.70487,1,0,3.70125,0,47,66,1,1
T0005857725,61.73,2,10.0,2.71878,1,0,2.46125,0,52,69,1,3
T0005857726,35.81,0,2.0,2.65744,0,0,3.88375,0,53,75,0,1
T0005857727,30.06,1,2.0,2.64527,0,3,3.305,0,51,69,1,2
T0005857728,23.58,1,10.0,2.65384,0,1,2.75,0,48,66,0,2
T0005857730,23.58,2,2.0,2.79805,1,13,2.97125,2,53,66,1,2
T0005857732,45.85,0,10.0,2.87596,2,1,2.89125,0,47,66,1,1
T0005857733,46.25,0,2.0,2.65226,1,0,3.94,0,47,77,0,1
T0005857734,23.58,3,9.0,2.59028,0,3,1.945,1,55,79,1,2
T0005857737,23.58,1,10.0,2.79805,1,0,1.48625,1,54,70,1,3
T0005857738,29.4,2,10.0,2.87794,1,2,1.39625,1,54,83,0,3
T0005857741,23.58,4,10.0,2.5733,2,0,2.2525,1,51,66,1,3
T0005857743,61.73,1,7.0,2.85112,1,0,1.7225,1,55,83,1,2
T0005857745,60.59,1,10.0,2.99829,2,1,2.28,0,52,83,1,2
T0005857747,23.58,1,7.0,2.74697,0,1,3.8325,0,47,71,1,1
T0005857748,23.58,1,5.0,2.77594,0,0,3.76875,1,55,83,1,2
T0005857749,61.73,4,3.0,2.82276,1,0,2.58375,0,55,71,1,3
T0005857750,61.73,2,10.0,2.7836,1,0,2.1325,2,51,73,1,3
T0005857752,56.32,2,10.0,2.79805,1,0,2.93375,1,52,83,0,3
T0005857753,61.44,1,10.0,2.79805,1,0,2.40625,0,50,68,1,2
T0005857755,28.82,0,10.0,2.84542,2,0,2.945,0,47,69,1,1
T0005857757,23.58,1,2.0,2.7377,1,0,1.965,0,53,83,1,3
T0005857759,60.4,2,2.0,2.79805,1,0,3.53875,0,47,74,0,2
T0005857760,41.92,2,5.0,2.70246,1,1,2.8175,0,47,67,1,2
T0005857762,24.69,1,2.0,3.08543,1,0,2.025,2,55,83,1,2
T0005857765,23.58,4,4.0,2.79805,1,9,2.895,0,50,66,0,3
T0005857766,61.73,3,3.0,2.80126,2,0,1.48,0,49,70,0,3
T0005857768,23.58,1,2.0,2.60073,0,0,3.26375,1,54,71,1,2
T0005857769,44.72,3,3.0,2.72141,2,0,2.48375,0,49,83,0,3
T0005857771,23.58,0,8.0,2.350658749999999,0,0,2.0175,1,47,66,1,3
T0005857772,23.58,1,3.0,2.78468,0,1,2.96,0,48,66,0,1
T0005857773,61.73,1,6.0,2.95359,2,0,1.6875,2,54,83,1,3
T0005857775,30.34,1,3.0,2.79805,1,0,4.22375,1,47,66,0,2
T0005857776,23.58,1,2.0,2.48551,0,1,2.64,1,52,71,1,1
T0005857777,61.73,1,10.0,2.96236,1,0,2.25625,0,48,73,0,1
T0005857780,36.3,0,7.0,2.78256,2,1,3.25,0,50,69,1,1
T0005857781,23.58,2,2.0,3.13311,0,0,4.21,0,52,83,1,3
T0005857784,42.75,1,4.0,2.84653,1,0,2.08125,0,50,78,1,2
T0005857785,37.48,2,5.0,2.79805,1,0,1.775,0,53,83,1,2
T0005857786,48.46,0,8.0,2.79805,1,1,2.0125,0,47,66,1,2
T0005857787,23.58,3,2.0,2.350658749999999,0,6,3.25,0,49,66,0,2
T0005857790,37.69,1,3.0,3.01242,0,0,4.12375,1,49,83,1,2
T0005857791,23.58,1,6.0,2.59895,1,0,3.50375,0,48,66,1,3
T0005857792,61.73,2,3.0,2.97663,2,0,3.46625,1,49,79,1,2
T0005857795,61.73,1,8.0,2.88528,2,0,2.43,0,55,82,1,2
T0005857796,23.58,1,8.0,2.83829,2,3,3.29875,1,50,69,1,2
T0005857797,61.73,4,3.0,2.87577,2,0,2.06875,0,55,83,1,3
T0005857799,61.73,4,2.0,2.71312,2,0,2.22,1,50,68,1,3
T0005857800,23.58,2,9.0,2.72075,0,1,2.61625,0,55,75,1,2
T0005857801,23.58,1,7.0,2.79805,1,0,3.1075,0,47,66,1,3
T0005857802,27.1,1,10.0,2.79805,1,0,1.86,0,51,66,0,2
T0005857803,23.58,2,10.0,2.79805,1,0,2.57125,0,47,66,1,2
T0005857804,48.81,2,7.0,2.70569,0,1,2.32,0,52,83,1,1
T0005857805,37.27,1,7.0,2.79805,1,1,3.41125,1,47,66,1,1
T0005857809,44.61,1,6.0,2.8523,1,0,2.24,1,50,80,1,2
T0005857810,31.34,3,10.0,2.48266,1,3,2.045,0,47,66,1,3
T0005857812,23.58,1,10.0,3.2501087500000008,0,9,3.565,0,52,76,0,2
T0005857813,47.92,1,3.0,3.00214,2,10,4.52,0,47,66,1,2
T0005857814,45.5,1,10.0,3.02207,1,0,3.67125,1,54,82,1,2
T0005857815,23.58,3,2.0,2.79805,1,0,1.67625,1,47,66,1,3
T0005857816,61.73,4,10.0,2.86285,0,0,2.41,1,51,67,1,3
T0005857817,29.66,1,2.0,2.58181,2,0,1.61625,0,55,70,1,3
T0005857818,39.07,1,4.0,3.2501087500000008,0,6,3.155,1,51,81,1,1
T0005857819,32.22,2,9.0,2.79805,1,0,2.55,1,53,77,1,3
T0005857820,47.82,4,7.0,2.79805,1,0,3.9975,2,48,71,1,3
T0005857823,61.73,3,6.0,2.99957,2,0,3.5925,0,54,71,1,2
T0005857825,23.58,1,10.0,2.67471,2,6,3.72875,0,50,83,0,1
T0005857826,23.58,1,2.0,3.01882,0,0,2.54,1,55,83,1,2
T0005857829,30.63,2,6.0,2.474,1,0,1.1524999999999999,0,54,74,1,2
T0005857831,23.58,1,6.0,2.79805,1,3,1.8175,0,55,83,1,2
T0005857832,48.6,1,2.0,2.87763,1,0,2.52375,2,51,75,1,3
T0005857834,23.58,1,2.0,2.67049,0,0,4.14125,2,48,66,1,2
T0005857837,35.45,2,2.0,2.79805,1,0,3.47875,1,55,83,1,2
T0005857838,38.17,2,8.0,2.84949,0,0,2.84375,1,54,66,1,2
T0005857839,47.74,2,10.0,2.72494,1,0,3.6325,1,47,66,1,3
T0005857840,61.73,2,10.0,2.97748,1,0,2.4775,0,47,83,1,2
T0005857841,43.21,3,10.0,2.92865,2,1,3.30375,0,47,66,1,3
T0005857842,33.17,1,2.0,2.36922,0,3,2.625,0,48,66,1,2
T0005857843,23.58,1,10.0,2.74539,0,2,1.1524999999999999,2,50,74,1,2
T0005857849,29.64,2,2.0,3.16619,2,2,4.5825,1,50,83,0,2
T0005857850,61.73,1,10.0,2.79805,1,3,2.6125,2,55,70,1,3
T0005857851,61.73,2,2.0,3.17837,1,0,1.45125,0,52,77,1,2
T0005857852,54.53,1,10.0,2.85938,2,0,1.94625,1,48,71,0,3
T0005857856,46.09,1,6.0,2.57097,0,0,2.995,0,47,74,0,1
T0005857857,23.58,1,5.0,2.55004,2,0,4.5825,0,47,77,0,1
T0005857860,23.58,1,2.0,2.74407,0,1,2.4475,2,55,72,1,2
T0005857861,40.76,2,9.0,2.79805,1,1,1.4475,1,55,83,1,3
T0005857862,37.44,2,10.0,2.56837,0,0,1.4475,2,54,83,1,3
T0005857863,61.73,3,10.0,2.79805,1,0,2.47,2,50,79,1,3
T0005857865,55.22,1,6.0,2.5978,0,0,3.08625,0,48,66,1,3
T0005857866,23.58,2,10.0,2.6851,0,2,2.6125,1,48,70,0,2
T0005857869,23.58,0,6.0,3.16569,2,1,4.42,1,54,83,0,1
T0005857870,56.51,1,9.0,2.79805,1,0,3.46875,1,53,83,0,2
T0005857871,23.58,1,3.0,2.58584,1,9,1.865,1,50,67,1,1
T0005857873,45.65,0,2.0,2.79805,1,0,3.96875,0,48,77,0,1
T0005857876,23.58,2,10.0,2.71573,2,8,2.375,1,55,75,1,2
T0005857877,29.69,1,10.0,2.79805,1,0,2.3575,1,50,68,1,3
T0005857878,23.58,3,10.0,2.79805,1,0,1.61875,1,48,66,0,2
T0005857880,23.58,1,2.0,2.73185,0,0,2.53875,1,54,83,0,1
T0005857882,31.78,4,5.0,2.57653,0,1,2.665,0,48,67,1,2
T0005857885,55.94,4,3.0,2.9003,0,0,3.635,0,47,75,1,2
T0005857886,32.17,2,10.0,2.57478,0,3,3.4325,1,47,66,1,3
T0005857887,31.8,1,10.0,2.93453,2,0,4.4225,0,47,66,0,1
T0005857888,61.73,2,10.0,2.955,2,0,2.75375,0,51,71,1,3
T0005857889,55.36,1,10.0,2.79805,1,0,2.58375,2,55,78,1,3
T0005857891,23.58,0,6.0,2.350658749999999,0,0,3.46125,2,47,66,1,1
T0005857892,49.26,1,9.0,2.71002,0,0,3.09,1,52,81,0,2
T0005857893,23.58,1,3.0,2.61867,0,0,2.525,2,52,78,0,2
T0005857894,61.73,1,6.0,2.87858,1,0,1.1524999999999999,0,53,83,0,3
T0005857896,35.45,4,2.0,2.52786,1,0,2.30125,1,54,72,0,3
T0005857902,61.73,1,9.0,3.07862,2,0,3.465,2,49,67,1,2
T0005857904,43.08,1,10.0,2.82959,2,11,2.26,1,49,79,1,2
T0005857905,61.73,3,2.0,3.05748,2,0,3.93625,1,55,83,1,3
T0005857906,61.73,1,10.0,3.14532,1,0,3.9975,0,49,71,0,3
T0005857907,23.58,0,5.0,2.64022,0,2,2.77375,0,50,66,1,1
T0005857911,61.73,3,10.0,2.94459,2,6,2.17,2,50,70,0,3
T0005857912,61.6,0,10.0,3.14881,2,1,3.17,1,55,83,1,1
T0005857913,27.11,1,10.0,2.90432,2,0,4.5825,1,47,73,1,2
T0005857915,61.73,1,4.0,2.79805,1,1,2.47625,2,47,66,1,2
T0005857916,35.25,2,2.0,3.11506,2,1,2.60625,0,50,75,1,2
T0005857917,31.54,3,10.0,2.64929,1,0,2.87375,1,48,66,1,3
T0005857918,42.78,1,4.0,2.8766,0,0,2.47,0,55,78,1,2
T0005857920,42.0,0,4.0,2.64598,0,0,2.26,0,55,79,1,1
T0005857922,32.18,1,10.0,2.81661,0,0,4.30125,0,47,66,0,2
T0005857923,23.97,2,6.0,2.79805,1,0,2.82375,0,55,83,1,2
T0005857924,42.05,1,8.0,2.78088,0,0,4.46375,0,47,66,1,2
T0005857926,61.73,4,10.0,2.86445,2,0,3.6725,0,48,66,0,3
T0005857930,61.73,2,7.0,2.79805,1,0,2.7475,1,54,70,1,2
T0005857931,28.5,2,10.0,2.51708,2,6,3.43375,0,47,66,1,2
T0005857932,23.58,2,7.0,2.83951,2,0,2.48375,1,55,83,0,3
T0005857933,54.58,1,2.0,3.035,1,2,3.2125,1,52,75,1,3
T0005857936,23.58,0,6.0,2.44017,0,0,1.25,1,48,66,1,1
T0005857937,61.73,4,6.0,2.79805,1,0,3.16875,2,50,73,1,3
T0005857938,32.26,3,6.0,2.50679,2,4,2.81625,0,49,72,1,1
T0005857939,37.57,1,6.0,2.76767,1,0,3.7975,1,53,80,1,1
T0005857941,24.18,0,2.0,2.44934,2,1,3.12125,1,51,66,1,1
T0005857942,23.58,1,5.0,2.66229,1,1,2.56625,0,49,67,0,2
T0005857945,29.15,1,10.0,2.77512,0,0,2.52,1,48,66,1,2
T0005857946,36.78,3,6.0,2.63326,2,0,1.68875,1,55,80,1,3
T0005857947,23.58,1,4.0,2.350658749999999,0,0,1.1524999999999999,1,55,67,1,3
T0005857950,41.95,1,3.0,2.92138,0,0,2.91625,0,55,83,1,2
T0005857951,23.58,3,2.0,2.79095,0,0,2.42875,0,51,67,0,1
T0005857952,33.37,3,10.0,2.78262,2,6,3.1825,1,49,69,0,3
T0005857953,23.58,4,2.0,2.39955,2,6,4.5825,1,47,66,0,1
T0005857955,23.58,0,10.0,2.79805,1,4,2.39,0,50,77,1,1
T0005857956,45.66,1,3.0,3.0024,1,1,4.04125,0,50,83,0,1
T0005857957,48.63,1,5.0,2.83429,1,2,2.85625,2,55,83,1,2
T0005857958,37.79,0,2.0,2.67753,0,0,3.41625,0,47,66,1,1
T0005857960,45.59,2,10.0,2.90084,1,5,2.99,1,52,77,0,2
T0005857963,27.55,1,10.0,2.47142,0,0,3.77,1,49,68,0,2
T0005857964,45.04,2,10.0,2.99715,1,0,2.82625,2,51,70,0,3
T0005857965,46.79,0,2.0,2.70053,0,0,4.5825,0,49,66,0,1
T0005857967,58.93,3,10.0,3.06871,1,7,2.945,0,53,83,1,3
T0005857968,61.73,0,2.0,3.09527,1,0,3.74,2,47,76,1,3
T0005857970,61.73,1,2.0,3.17519,2,3,4.4775,0,51,79,0,2
T0005857971,61.44,4,2.0,3.2501087500000008,2,3,3.25125,0,47,78,1,3
T0005857972,44.63,0,4.0,2.79805,1,0,3.0675,2,47,69,1,3
T0005857973,42.77,2,10.0,2.95051,1,1,2.45875,2,52,83,1,2
T0005857974,61.73,1,10.0,3.2501087500000008,2,0,3.865,0,55,83,0,1
T0005857976,23.58,1,3.0,2.350658749999999,2,0,1.955,1,47,66,1,2
T0005857977,35.3,0,10.0,2.74465,0,0,1.1524999999999999,0,54,78,1,3
T0005857978,23.58,0,4.0,2.62425,2,0,3.71375,0,49,66,1,1
T0005857980,37.96,1,3.0,2.78064,2,0,3.195,1,50,68,1,3
T0005857982,61.73,1,2.0,2.95893,1,1,3.905,0,48,82,0,2
T0005857983,23.58,1,2.0,2.80488,1,0,2.67875,2,51,66,0,3
T0005857984,41.62,2,3.0,2.54699,2,1,2.13625,0,53,83,1,2
T0005857985,29.89,3,2.0,2.54692,2,0,4.09625,1,47,66,0,3
T0005857986,23.58,3,3.0,2.72201,0,0,3.36125,1,48,69,1,2
T0005857987,23.58,0,4.0,2.90439,2,0,3.2875,0,47,66,1,1
